employee_id,first_name,middle_name,last_name,preferred_name,email,phone,mobile_phone,date_of_birth,age,gender,race,ethnicity,veteran_status,disability_status,marital_status,hire_date,original_hire_date,tenure_years,tenure_months,employment_status,employment_type,job_title,job_code,job_family,job_sub_family,job_function,job_level,salary,hourly_rate,pay_frequency,pay_type,pay_grade,currency,fte,standard_hours,overtime_eligible,department,division,business_unit,cost_center,location,city,state,country,country_code,zip_code,office,work_location_type,remote_status,manager_id,manager_name,manager_email,reports_count,span_of_control,org_level,dotted_line_manager_id,performance_rating,performance_score,last_review_date,next_review_date,promotion_eligible,flight_risk,regrettable_loss_risk,skill_level,benefits_status,pto_balance,sick_balance,leave_accrual_rate,insurance_plan,retirement_plan,401k_contribution_pct,work_authorization,visa_type,visa_expiration,i9_status,background_check_status,drug_test_status,employee_number,badge_id,start_date,termination_date,termination_reason,rehire_eligible,last_promotion_date,time_in_role_months,previous_title,education_level
E300281,Mary,R,Brown,Mary,mary.brown@financecorp.com,(829) 212-7774,(814) 226-6364,1982-09-07,27,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2022-03-30,2022-03-30,3,47,Active,Full-time,Senior Financial Analyst,FIN7569,Finance,Investment Banking,Senior,IC5,75862,36.47,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-582,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300000,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-07-12,2026-03-21,No,Low,Medium,Intermediate,Enrolled,85,56,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300281,BADGE3281,2022-03-30,,,Yes,2026-03-10,17,,MBA
E300282,John,B,Williams,John,john.williams@financecorp.com,(272) 812-1681,(549) 505-2993,1994-11-23,38,Male,White,Not Hispanic,Not a Veteran,No,Divorced,2017-07-08,2017-07-08,8,104,Active,Full-time,CFO,FIN1187,Finance,Accounting,CFO,M1,335871,161.48,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-780,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,Hybrid,E300015,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,5,2025-09-07,2026-03-18,No,Medium,Low,Intermediate,Enrolled,171,52,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300282,BADGE3282,2017-07-08,,,Yes,2019-09-19,35,Analyst,Bachelor's
E300283,Mary,,Miller,Mary,mary.miller@financecorp.com,(800) 686-6421,(459) 552-4279,1981-05-31,47,Male,White,Not Hispanic,Not a Veteran,No,Married,2016-11-09,2016-11-09,9,112,Active,Full-time,Wealth Advisor,FIN2261,Finance,Accounting,Wealth,M2,107699,51.78,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-834,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Meets Expectations,5,2025-06-08,2026-06-08,No,Medium,High,Expert,Enrolled,64,34,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300283,BADGE3283,2016-11-09,,,Yes,2020-02-08,100,Analyst,MBA
E300284,John,,Miller,John,john.miller@financecorp.com,(748) 683-1245,(280) 878-7463,1991-05-06,48,Male,Hispanic,Not Hispanic,Not a Veteran,No,Single,2017-12-23,2017-12-23,8,99,Active,Full-time,Trader,FIN5449,Finance,Accounting,Trader,M1,67463,32.43,Biweekly,Salary,G7,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-854,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300006,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Needs Improvement,2,2025-06-30,2026-05-26,No,Medium,Low,Expert,Enrolled,161,67,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300284,BADGE3284,2017-12-23,,,Yes,2021-09-29,37,Associate,Master's
E300285,Robert,,Johnson,Robert,robert.johnson@financecorp.com,(824) 462-1168,(735) 525-7566,1985-11-07,29,Female,Hispanic,Not Hispanic,Not a Veteran,No,Married,2020-05-13,2020-05-13,5,70,Active,Full-time,Audit Manager,FIN6918,Finance,Accounting,Audit,IC1,76088,36.58,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-306,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300000,Richard Thompson,richard.thompson@financecorp.com,2,10,8,,Needs Improvement,2,2025-11-18,2026-06-20,No,Low,Low,Expert,Enrolled,174,35,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300285,BADGE3285,2020-05-13,,,Yes,2022-10-18,1,,Bachelor's
E300286,Jennifer,,Davis,Jennifer,jennifer.davis@financecorp.com,(577) 499-1624,(244) 790-9609,2000-04-19,55,Female,White,Not Hispanic,Not a Veteran,No,Married,2017-10-03,2017-10-03,8,101,Active,Full-time,CFO,FIN4335,Finance,Accounting,CFO,IC1,301607,145.0,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-948,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,Hybrid,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-11-02,2026-08-12,No,Low,Low,Expert,Enrolled,94,80,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300286,BADGE3286,2017-10-03,,,Yes,2019-09-16,76,Associate,Bachelor's
E300287,Patricia,,Johnson,Patricia,patricia.johnson@financecorp.com,(823) 466-1160,(764) 720-9961,1995-04-30,30,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2023-09-12,2023-09-12,2,29,Active,Full-time,Relationship Manager,FIN8966,Finance,Accounting,Relationship,E1,87753,42.19,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-192,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300016,Richard Thompson,richard.thompson@financecorp.com,2,8,3,,Meets Expectations,2,2025-04-01,2026-03-26,No,Low,High,Intermediate,Enrolled,99,53,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300287,BADGE3287,2023-09-12,,,Yes,,25,,Master's
E300288,Patricia,,Brown,Patricia,patricia.brown@financecorp.com,(620) 658-5227,(807) 404-9675,1993-05-13,52,Female,Hispanic,Hispanic,Not a Veteran,No,Single,2020-02-22,2020-02-22,5,72,Active,Full-time,Audit Manager,FIN3192,Finance,Accounting,Audit,IC5,78797,37.88,Biweekly,Salary,G6,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-865,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300025,Richard Thompson,richard.thompson@financecorp.com,0,4,4,,Exceeds Expectations,4,2025-10-06,2026-07-24,No,Low,Medium,Intermediate,Enrolled,142,40,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300288,BADGE3288,2020-02-22,,,Yes,2021-08-04,26,,PhD
E300289,Jennifer,M,Williams,Jennifer,jennifer.williams@financecorp.com,(329) 295-5565,(970) 953-3372,1979-01-23,35,Male,Black,Not Hispanic,Not a Veteran,No,Single,2017-12-09,2017-12-09,8,99,Active,Full-time,Client Services Rep,FIN9773,Finance,Accounting,Client,IC4,83335,40.06,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-585,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300014,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,2,2025-10-20,2026-07-22,No,Low,High,Advanced,Enrolled,82,43,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300289,BADGE3289,2017-12-09,,,Yes,2020-10-20,19,Analyst,PhD
E300290,Robert,,Williams,Robert,robert.williams@financecorp.com,(580) 734-5814,(811) 735-7893,1994-01-13,48,Female,White,Not Hispanic,Not a Veteran,No,Single,2021-10-14,2021-10-14,4,52,Active,Full-time,Credit Analyst,FIN7642,Finance,Investment Banking,Credit,IC4,97092,46.68,Biweekly,Salary,G8,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-976,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300003,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Needs Improvement,5,2025-09-19,2026-06-19,Yes,High,Low,Advanced,Enrolled,74,52,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300290,BADGE3290,2021-10-14,,,Yes,2025-07-01,41,Analyst,Bachelor's
E300291,William,,Wilson,William,william.wilson@financecorp.com,(340) 342-3680,(377) 707-7703,1991-12-04,52,Female,Black,Not Hispanic,Not a Veteran,No,Divorced,2021-03-19,2021-03-19,4,59,Active,Full-time,Audit Manager,FIN1328,Finance,Accounting,Audit,IC5,81217,39.05,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-308,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300018,Richard Thompson,richard.thompson@financecorp.com,2,5,8,,Meets Expectations,3,2025-09-25,2026-05-17,No,High,Low,Expert,Enrolled,183,35,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300291,BADGE3291,2021-03-19,,,Yes,2023-12-12,9,Analyst,Master's
E300292,Robert,,Thomas,Robert,robert.thomas@financecorp.com,(319) 616-7183,(843) 425-3815,1979-12-28,49,Female,White,Not Hispanic,Not a Veteran,No,Married,2022-12-07,2022-12-07,3,38,Active,Full-time,Portfolio Manager,FIN3896,Finance,Accounting,Portfolio,M1,177704,85.43,Biweekly,Salary,G10,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-689,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,1,9,7,,Needs Improvement,3,2025-10-08,2026-06-23,Yes,Low,Medium,Expert,Enrolled,200,31,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300292,BADGE3292,2022-12-07,,,Yes,2026-03-25,26,,MBA
E300293,William,,Anderson,William,william.anderson@financecorp.com,(713) 214-1594,(873) 623-9137,1978-03-21,48,Female,Asian,Not Hispanic,Not a Veteran,No,Single,2020-01-11,2020-01-11,6,74,Active,Full-time,Equity Research Analyst,FIN7581,Finance,Investment Banking,Equity,M1,85361,41.04,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-452,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300001,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,2,2025-08-06,2026-03-18,Yes,Medium,Low,Advanced,Enrolled,190,41,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300293,BADGE3293,2020-01-11,,,Yes,2021-07-18,11,Associate,Master's
E300294,Linda,,Smith,Linda,linda.smith@financecorp.com,(787) 370-6995,(982) 533-3849,1996-02-15,40,Male,Asian,Not Hispanic,Not a Veteran,No,Married,2017-11-09,2017-11-09,8,100,Active,Full-time,Quantitative Analyst,FIN6244,Finance,Investment Banking,Quantitative,IC2,108064,51.95,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-510,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300023,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Needs Improvement,2,2025-04-14,2026-04-12,Yes,Low,High,Advanced,Enrolled,92,62,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300294,BADGE3294,2017-11-09,,,Yes,2021-05-25,17,Analyst,PhD
E300295,Patricia,M,Thomas,Patricia,patricia.thomas@financecorp.com,(332) 880-3042,(348) 346-8677,1977-06-05,46,Female,Asian,Not Hispanic,Not a Veteran,No,Divorced,2023-07-31,2023-07-31,2,30,Active,Full-time,CFO,FIN8079,Finance,Accounting,CFO,IC1,287430,138.19,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-161,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300021,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,3,2025-08-18,2026-07-14,No,Low,Medium,Intermediate,Enrolled,107,70,7.33 hours per pay period,HDHP Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300295,BADGE3295,2023-07-31,,,Yes,,25,,Master's
E300296,William,,Davis,William,william.davis@financecorp.com,(462) 293-4748,(388) 993-9502,1994-12-16,26,Female,White,Not Hispanic,Not a Veteran,No,Married,2022-03-06,2022-03-06,3,48,Active,Full-time,Equity Research Analyst,FIN6796,Finance,Investment Banking,Equity,IC2,64582,31.05,Biweekly,Salary,G11,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-599,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300002,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Exceeds Expectations,5,2025-08-26,2026-04-01,Yes,High,High,Advanced,Enrolled,83,31,7.33 hours per pay period,HDHP Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300296,BADGE3296,2022-03-06,,,Yes,2024-11-11,3,,Master's
E300297,John,,Anderson,John,john.anderson@financecorp.com,(413) 876-4898,(664) 502-8167,1985-04-15,33,Male,White,Not Hispanic,Not a Veteran,No,Single,2016-03-22,2016-03-22,9,120,Active,Full-time,Operations Associate,FIN3375,Finance,Accounting,Operations,IC2,108006,51.93,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-867,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300021,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Exceeds Expectations,3,2025-11-10,2026-07-30,Yes,Low,Medium,Intermediate,Enrolled,126,42,7.33 hours per pay period,PPO Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300297,BADGE3297,2016-03-22,,,Yes,2017-12-23,8,Associate,MBA
E300298,John,,Johnson,John,john.johnson@financecorp.com,(239) 653-5761,(433) 896-6719,1995-09-23,47,Male,Hispanic,Hispanic,Not a Veteran,No,Married,2025-09-13,2025-09-13,0,5,Active,Full-time,Financial Analyst,FIN6191,Finance,Investment Banking,Financial,IC1,83895,40.33,Biweekly,Salary,G7,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-354,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300010,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Exceeds Expectations,4,2025-06-13,2026-05-28,Yes,High,Medium,Expert,Enrolled,152,76,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300298,BADGE3298,2025-09-13,,,Yes,,2,,MBA
E300299,Linda,M,Thomas,Linda,linda.thomas@financecorp.com,(557) 738-3145,(555) 246-2757,1978-12-24,54,Female,Asian,Not Hispanic,Not a Veteran,No,Married,2023-04-27,2023-04-27,2,34,Active,Full-time,Operations Associate,FIN2395,Finance,Accounting,Operations,IC5,85801,41.25,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-295,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300009,Richard Thompson,richard.thompson@financecorp.com,0,0,5,,Meets Expectations,3,2025-11-15,2026-05-24,No,Low,Medium,Expert,Enrolled,158,67,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300299,BADGE3299,2023-04-27,,,Yes,,8,,PhD
E300300,John,,Jones,John,john.jones@financecorp.com,(604) 457-2817,(255) 317-3221,1999-07-24,57,Female,White,Not Hispanic,Not a Veteran,No,Married,2019-07-27,2019-07-27,6,79,Active,Full-time,CFO,FIN8757,Finance,Accounting,CFO,IC3,304623,146.45,Biweekly,Salary,G6,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-314,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300002,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Exceeds Expectations,3,2025-09-15,2026-07-16,No,Low,Low,Advanced,Enrolled,160,55,7.33 hours per pay period,PPO Plan,401k,6,US Citizen,,,Verified,Cleared,Passed,EN300300,BADGE3300,2019-07-27,,,Yes,2021-03-29,26,Associate,Master's
E300301,John,,Jones,John,john.jones@financecorp.com,(917) 650-9919,(338) 578-5010,1997-11-02,39,Female,Asian,Not Hispanic,Not a Veteran,No,Single,2017-07-20,2017-07-20,8,104,Active,Full-time,CFO,FIN9316,Finance,Accounting,CFO,M1,286310,137.65,Biweekly,Salary,G9,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-566,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300011,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Meets Expectations,5,2025-03-29,2026-05-15,No,Low,Medium,Advanced,Enrolled,116,46,7.33 hours per pay period,HDHP Plan,401k,10,US Citizen,,,Verified,Cleared,Passed,EN300301,BADGE3301,2017-07-20,,,Yes,2021-04-12,32,,Master's
E300302,Michael,,Williams,Michael,michael.williams@financecorp.com,(661) 599-8554,(903) 676-6097,1997-11-05,39,Male,Black,Not Hispanic,Not a Veteran,No,Married,2024-04-27,2024-04-27,1,21,Active,Full-time,Risk Analyst,FIN6510,Finance,Investment Banking,Risk,IC1,73776,35.47,Biweekly,Salary,G7,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-142,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300025,Richard Thompson,richard.thompson@financecorp.com,0,0,6,,Meets Expectations,3,2025-07-22,2026-04-07,No,Medium,Medium,Advanced,Enrolled,153,76,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300302,BADGE3302,2024-04-27,,,Yes,,4,,Master's
E300303,Elizabeth,,Thomas,Elizabeth,elizabeth.thomas@financecorp.com,(968) 352-2301,(356) 329-7907,1978-07-16,51,Female,White,Hispanic,Not a Veteran,No,Married,2025-12-26,2025-12-26,0,1,Active,Full-time,Financial Analyst,FIN2862,Finance,Investment Banking,Financial,M2,75971,36.52,Biweekly,Salary,G12,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-637,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300002,Richard Thompson,richard.thompson@financecorp.com,0,0,3,,Meets Expectations,5,2025-09-21,2026-07-16,Yes,High,Low,Expert,Enrolled,174,31,7.33 hours per pay period,HDHP Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300303,BADGE3303,2025-12-26,,,Yes,,1,,PhD
E300304,William,A,Williams,William,william.williams@financecorp.com,(467) 743-2799,(375) 285-5304,1992-05-03,55,Male,White,Not Hispanic,Not a Veteran,No,Single,2022-11-21,2022-11-21,3,39,Active,Full-time,Wealth Advisor,FIN5724,Finance,Accounting,Wealth,IC4,85125,40.93,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-196,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300008,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Needs Improvement,2,2026-01-10,2026-06-10,No,High,Medium,Intermediate,Enrolled,121,38,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300304,BADGE3304,2022-11-21,,,Yes,2024-03-25,16,,Bachelor's
E300305,Mary,,Johnson,Mary,mary.johnson@financecorp.com,(833) 375-6787,(257) 396-8148,1981-11-09,44,Female,White,Hispanic,Not a Veteran,No,Divorced,2024-01-15,2024-01-15,2,25,Active,Full-time,Operations Associate,FIN6892,Finance,Accounting,Operations,M2,88410,42.5,Biweekly,Salary,G11,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-341,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300007,Richard Thompson,richard.thompson@financecorp.com,0,0,8,,Exceeds Expectations,3,2025-10-04,2026-05-04,No,Low,Low,Expert,Enrolled,197,60,7.33 hours per pay period,PPO Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300305,BADGE3305,2024-01-15,,,Yes,,20,,MBA
E300306,Jennifer,A,Williams,Jennifer,jennifer.williams@financecorp.com,(872) 803-3613,(555) 255-5550,2000-06-06,53,Male,Asian,Not Hispanic,Not a Veteran,No,Single,2024-06-06,2024-06-06,1,20,Active,Full-time,Compliance Officer,FIN1120,Finance,Accounting,Compliance,IC2,83825,40.3,Biweekly,Salary,G12,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-362,"Boston, MA",Boston,MA,United States,USA,02101,Boston Financial District,Office,On-site,E300004,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,4,2025-10-20,2026-03-26,No,High,Low,Intermediate,Enrolled,160,69,7.33 hours per pay period,PPO Plan,401k,8,US Citizen,,,Verified,Cleared,Passed,EN300306,BADGE3306,2024-06-06,,,Yes,,2,,Bachelor's
E300307,Jennifer,,Thomas,Jennifer,jennifer.thomas@financecorp.com,(860) 797-7285,(657) 903-9331,1982-04-13,44,Male,Hispanic,Not Hispanic,Not a Veteran,No,Married,2019-03-06,2019-03-06,6,84,Active,Full-time,Accountant,FIN9727,Finance,Accounting,Accountant,IC1,97575,46.91,Biweekly,Salary,G8,USD,1.0,40,No,Operations,Corporate Finance,Investment Services,CC-FIN-701,"New York, NY",New York,NY,United States,USA,10001,New York Financial District,Office,On-site,E300016,Richard Thompson,richard.thompson@financecorp.com,0,0,4,,Exceeds Expectations,2,2025-06-19,2026-03-17,No,Low,High,Expert,Enrolled,147,76,7.33 hours per pay period,PPO Plan,401k,4,US Citizen,,,Verified,Cleared,Passed,EN300307,BADGE3307,2019-03-06,,,Yes,2020-07-24,80,Analyst,MBA
E300308,James,,Jones,James,james.jones@financecorp.com,(517) 493-8756,(962) 979-9372,1987-05-20,33,Female,Hispanic,Hispanic,Not a Veteran,No,Single,2025-10-23,2025-10-23,0,3,Active,Full-time,CFO,FIN1885,Finance,Accounting,CFO,IC4,318247,153.0,Biweekly,Salary,G10,USD,1.0,40,No,Finance,Corporate Finance,Investment Services,CC-FIN-621,"Chicago, IL",Chicago,IL,United States,USA,60601,Chicago Financial District,Office,On-site,E300017,Richard Thompson,richard.thompson@financecorp.com,0,0,7,,Needs Improvement,4,2025-03-04,2026-04-22,Yes,High,Medium,Intermediate,Enrolled,106,73,7.33 hours per pay period,HDHP Plan,401k,5,US Citizen,,,Verified,Cleared,Passed,EN300308,BADGE3308,2025-10-23,,,Yes,,1,,Bachelor's
